date,demand
6/26/2017,902.78
6/26/2017,945.84
6/26/2017,991.35
6/26/2017,"1,026.72"
6/26/2017,"1,050.58"
6/26/2017,"1,066.30"
6/26/2017,"1,064.31"
6/26/2017,"1,054.33"
6/26/2017,"1,036.62"
6/26/2017,997.74
6/26/2017,981.16
6/26/2017,914.91
6/26/2017,838.79
6/27/2017,760.62
6/27/2017,720.86
6/27/2017,694.28
6/27/2017,675.91
6/27/2017,674.79
6/27/2017,691.47
6/27/2017,718.05
6/27/2017,756.95
6/27/2017,810.44
6/27/2017,873.55
6/27/2017,944.62
6/27/2017,"1,006.72"
6/27/2017,"1,059.53"
6/27/2017,"1,111.96"
6/27/2017,"1,144.00"
6/27/2017,"1,153.49"
6/27/2017,"1,142.41"
6/27/2017,"1,128.35"
6/27/2017,"1,110.12"
6/27/2017,"1,073.97"
6/27/2017,"1,031.76"
6/27/2017,"1,003.52"
6/27/2017,939.69
6/27/2017,864.17
6/28/2017,810.7
6/28/2017,772.99
6/28/2017,745
6/28/2017,725.38
6/28/2017,718.58
6/28/2017,728.61
6/28/2017,749.72
6/28/2017,784.07
6/28/2017,837.14
6/28/2017,895.48
6/28/2017,955.17
6/28/2017,"1,013.45"
6/28/2017,"1,065.18"
6/28/2017,"1,111.66"
6/28/2017,"1,144.84"
6/28/2017,"1,170.91"
6/28/2017,"1,180.64"
6/28/2017,"1,171.03"
6/28/2017,"1,151.63"
6/28/2017,"1,112.57"
6/28/2017,"1,065.54"
6/28/2017,"1,031.18"
6/28/2017,957.71
6/28/2017,878.66
6/29/2017,860.58
6/29/2017,821.52
6/29/2017,795.11
6/29/2017,779.56
6/29/2017,772.06
6/29/2017,788.53
6/29/2017,813.2
6/29/2017,847.28
6/29/2017,881.79
6/29/2017,931.59
6/29/2017,982.63
6/29/2017,"1,042.15"
6/29/2017,"1,098.98"
6/29/2017,"1,158.55"
6/29/2017,"1,204.88"
6/29/2017,"1,241.07"
6/29/2017,"1,261.60"
6/29/2017,"1,265.06"
6/29/2017,"1,245.66"
6/29/2017,"1,202.52"
6/29/2017,"1,150.92"
6/29/2017,"1,122.31"
6/29/2017,"1,057.62"
6/29/2017,985.44
6/30/2017,923.04
6/30/2017,873.29
6/30/2017,848.78
6/30/2017,824.06
6/30/2017,817.71
6/30/2017,836.11
6/30/2017,861.96
6/30/2017,888.22
6/30/2017,924.94
6/30/2017,971.57
6/30/2017,"1,027.31"
6/30/2017,"1,088.07"
6/30/2017,"1,151.24"
6/30/2017,"1,202.19"
6/30/2017,"1,223.79"
6/30/2017,"1,246.97"
6/30/2017,"1,268.61"
6/30/2017,"1,266.81"
6/30/2017,"1,233.34"
6/30/2017,"1,177.61"
6/30/2017,"1,117.34"
6/30/2017,"1,060.56"
6/30/2017,975.02
6/30/2017,862.49
7/1/2017,760.9
7/1/2017,722.22
7/1/2017,694.22
7/1/2017,653.35
7/1/2017,648.96
7/1/2017,662.15
7/1/2017,667.23
7/1/2017,683.79
7/1/2017,720.63
7/1/2017,737.43
7/1/2017,772.38
7/1/2017,816.29
7/1/2017,869.77
7/1/2017,918.44
7/1/2017,954.62
7/1/2017,986.09
7/1/2017,"1,018.29"
7/1/2017,"1,033.23"
7/1/2017,"1,029.83"
7/1/2017,"1,006.65"
7/1/2017,969.09
7/1/2017,938.25
7/1/2017,885.45
7/1/2017,836.36
7/2/2017,776.51
7/2/2017,739.29
7/2/2017,715.54
7/2/2017,699.98
7/2/2017,691.92
7/2/2017,688.72
7/2/2017,694.87
7/2/2017,715.44
7/2/2017,783.26
7/2/2017,852.84
7/2/2017,907.04
7/2/2017,950.43
7/2/2017,"1,008.69"
7/2/2017,"1,064.41"
7/2/2017,"1,107.98"
7/2/2017,"1,138.15"
7/2/2017,"1,161.84"
7/2/2017,"1,174.77"
7/2/2017,"1,150.53"
7/2/2017,"1,102.21"
7/2/2017,"1,065.54"
7/2/2017,"1,046.64"
7/2/2017,987.3
7/2/2017,905.18
7/3/2017,824.63
7/3/2017,776.18
7/3/2017,744.82
7/3/2017,725.63
7/3/2017,717.25
7/3/2017,724.47
7/3/2017,742.41
7/3/2017,764.36
7/3/2017,815.6
7/3/2017,873.4
7/3/2017,926.42
7/3/2017,981.47
7/3/2017,"1,038.36"
7/3/2017,"1,088.56"
7/3/2017,"1,122.32"
7/3/2017,"1,158.38"
7/3/2017,"1,177.16"
7/3/2017,"1,187.51"
7/3/2017,"1,174.97"
7/3/2017,"1,134.91"
7/3/2017,"1,082.03"
7/3/2017,"1,043.10"
7/3/2017,986.13
7/3/2017,910.56
7/4/2017,817.93
7/4/2017,762.68
7/4/2017,719.51
7/4/2017,696.88
7/4/2017,685.3
7/4/2017,686.84
7/4/2017,689.97
7/4/2017,696.38
7/4/2017,736.73
7/4/2017,792.35
7/4/2017,848.48
7/4/2017,911.84
7/4/2017,972.79
7/4/2017,"1,031.74"
7/4/2017,"1,077.57"
7/4/2017,"1,111.92"
7/4/2017,"1,135.12"
7/4/2017,"1,146.11"
7/4/2017,"1,127.12"
7/4/2017,"1,086.79"
7/4/2017,"1,033.99"
7/4/2017,999.43
7/4/2017,954.53
7/4/2017,904.85
7/5/2017,851.81
7/5/2017,805.53
7/5/2017,778.25
7/5/2017,752.1
7/5/2017,740.51
7/5/2017,750.55
7/5/2017,762.45
7/5/2017,778.92
7/5/2017,803.38
7/5/2017,837.13
7/5/2017,889.84
7/5/2017,956.46
7/5/2017,"1,024.08"
7/5/2017,"1,086.74"
7/5/2017,"1,134.26"
7/5/2017,"1,171.01"
7/5/2017,"1,192.13"
7/5/2017,"1,196.28"
7/5/2017,"1,183.90"
7/5/2017,"1,136.31"
7/5/2017,"1,083.19"
7/5/2017,"1,039.20"
7/5/2017,960.79
7/5/2017,879.15
7/6/2017,821.39
7/6/2017,774.08
7/6/2017,743.6
7/6/2017,726.07
7/6/2017,720.82
7/6/2017,733.86
7/6/2017,758.85
7/6/2017,790.14
7/6/2017,852.79
7/6/2017,921.32
7/6/2017,"1,004.89"
7/6/2017,"1,089.25"
7/6/2017,"1,152.11"
7/6/2017,"1,211.46"
7/6/2017,"1,247.49"
7/6/2017,"1,275.19"
7/6/2017,"1,279.40"
7/6/2017,"1,268.64"
7/6/2017,"1,248.49"
7/6/2017,"1,207.56"
7/6/2017,"1,150.10"
7/6/2017,"1,110.82"
7/6/2017,"1,035.26"
7/6/2017,950.69
7/7/2017,877.88
7/7/2017,824.65
7/7/2017,792
7/7/2017,770.02
7/7/2017,760.33
7/7/2017,770.59
7/7/2017,783.86
7/7/2017,821.85
7/7/2017,889.81
7/7/2017,969.63
7/7/2017,"1,058.12"
7/7/2017,"1,148.69"
7/7/2017,"1,211.65"
7/7/2017,"1,254.43"
7/7/2017,"1,289.31"
7/7/2017,"1,313.16"
7/7/2017,"1,321.83"
7/7/2017,"1,305.93"
7/7/2017,"1,277.28"
7/7/2017,"1,229.29"
7/7/2017,"1,169.58"
7/7/2017,"1,123.48"
7/7/2017,"1,044.88"
7/7/2017,966.1
7/8/2017,905.56
7/8/2017,853.54
7/8/2017,816.31
7/8/2017,787.72
7/8/2017,771.94
7/8/2017,771.39
7/8/2017,766.24
7/8/2017,785.6
7/8/2017,845.73
7/8/2017,914.42
7/8/2017,996.48
7/8/2017,"1,084.42"
7/8/2017,"1,153.88"
7/8/2017,"1,191.47"
7/8/2017,"1,193.01"
7/8/2017,"1,158.02"
7/8/2017,"1,132.93"
7/8/2017,"1,097.29"
7/8/2017,"1,065.31"
7/8/2017,"1,027.57"
7/8/2017,996.69
7/8/2017,975.91
7/8/2017,921.61
7/8/2017,859.09
7/9/2017,814.23
7/9/2017,770.93
7/9/2017,742.49
7/9/2017,728.5
7/9/2017,721.2
7/9/2017,717.46
7/9/2017,721.76
7/9/2017,736.91
7/9/2017,783.71
7/9/2017,814.79
7/9/2017,837.81
7/9/2017,853.89
7/9/2017,875.62
7/9/2017,905.65
7/9/2017,928.81
7/9/2017,973.8
7/9/2017,"1,020.71"
7/9/2017,"1,043.89"
7/9/2017,"1,032.34"
7/9/2017,"1,000.20"
7/9/2017,955.51
7/9/2017,932.11
7/9/2017,874.98
7/9/2017,808.88
7/10/2017,749.75
7/10/2017,713.72
7/10/2017,690.06
7/10/2017,677.07
7/10/2017,676.1
7/10/2017,693.25
7/10/2017,725.65
7/10/2017,755.42
7/10/2017,815.12
7/10/2017,880.89
7/10/2017,952.5
7/10/2017,"1,024.46"
7/10/2017,"1,092.58"
7/10/2017,"1,154.36"
7/10/2017,"1,198.85"
7/10/2017,"1,232.63"
7/10/2017,"1,252.07"
7/10/2017,"1,249.88"
7/10/2017,"1,234.58"
7/10/2017,"1,190.98"
7/10/2017,"1,136.20"
7/10/2017,"1,101.48"
7/10/2017,"1,023.19"
7/10/2017,937.02
7/11/2017,885.38
7/11/2017,835.07
7/11/2017,800.49
7/11/2017,778.5
7/11/2017,766.51
7/11/2017,776.87
7/11/2017,803.2
7/11/2017,841.15
7/11/2017,898.6
7/11/2017,961.49
7/11/2017,"1,041.11"
7/11/2017,"1,112.64"
7/11/2017,"1,177.11"
7/11/2017,"1,236.67"
7/11/2017,"1,276.39"
7/11/2017,"1,299.19"
7/11/2017,"1,304.67"
7/11/2017,"1,293.01"
7/11/2017,"1,269.36"
7/11/2017,"1,230.10"
7/11/2017,"1,171.31"
7/11/2017,"1,131.74"
7/11/2017,"1,056.50"
7/11/2017,974.16
7/12/2017,900.57
7/12/2017,852.03
7/12/2017,815.72
7/12/2017,795.84
7/12/2017,786.31
7/12/2017,802.3
7/12/2017,816.55
7/12/2017,848.64
7/12/2017,903.47
7/12/2017,974.84
7/12/2017,"1,053.34"
7/12/2017,"1,127.53"
7/12/2017,"1,193.31"
7/12/2017,"1,245.96"
7/12/2017,"1,285.68"
7/12/2017,"1,310.48"
7/12/2017,"1,320.68"
7/12/2017,"1,313.69"
7/12/2017,"1,294.95"
7/12/2017,"1,249.88"
7/12/2017,"1,190.52"
7/12/2017,"1,149.61"
7/12/2017,"1,067.32"
7/12/2017,985.53
7/13/2017,899.95
7/13/2017,847.74
7/13/2017,812.75
7/13/2017,789.78
7/13/2017,781
7/13/2017,795.43
7/13/2017,817.89
7/13/2017,850.98
7/13/2017,912.43
7/13/2017,983.52
7/13/2017,"1,060.83"
7/13/2017,"1,126.99"
7/13/2017,"1,190.42"
7/13/2017,"1,243.74"
7/13/2017,"1,279.94"
7/13/2017,"1,303.70"
7/13/2017,"1,309.70"
7/13/2017,"1,302.27"
7/13/2017,"1,282.18"
7/13/2017,"1,242.42"
7/13/2017,"1,180.20"
7/13/2017,"1,136.59"
7/13/2017,"1,059.05"
7/13/2017,971.62
7/14/2017,909.36
7/14/2017,858.65
7/14/2017,820.69
7/14/2017,798.05
7/14/2017,785.19
7/14/2017,797.12
7/14/2017,816.15
7/14/2017,852.38
7/14/2017,915.45
7/14/2017,988.64
7/14/2017,"1,073.04"
7/14/2017,"1,147.89"
7/14/2017,"1,214.06"
7/14/2017,"1,268.60"
7/14/2017,"1,304.98"
7/14/2017,"1,324.79"
7/14/2017,"1,339.71"
7/14/2017,"1,328.61"
7/14/2017,"1,303.50"
7/14/2017,"1,260.47"
7/14/2017,"1,201.70"
7/14/2017,"1,154.21"
7/14/2017,"1,073.37"
7/14/2017,995.01
7/15/2017,934.7
7/15/2017,885.14
7/15/2017,843.96
7/15/2017,811.74
7/15/2017,795.79
7/15/2017,796.74
7/15/2017,796.56
7/15/2017,806.58
7/15/2017,850.89
7/15/2017,898.68
7/15/2017,953.84
7/15/2017,"1,023.65"
7/15/2017,"1,080.54"
7/15/2017,"1,116.05"
7/15/2017,"1,143.05"
7/15/2017,"1,163.88"
7/15/2017,"1,187.30"
7/15/2017,"1,196.75"
7/15/2017,"1,189.71"
7/15/2017,"1,151.37"
7/15/2017,"1,101.65"
7/15/2017,"1,065.40"
7/15/2017,"1,002.87"
7/15/2017,927.9
7/16/2017,863.97
7/16/2017,808
7/16/2017,775.07
7/16/2017,752.72
7/16/2017,739.75
7/16/2017,736.1
7/16/2017,738.48
7/16/2017,757.66
7/16/2017,816.31
7/16/2017,881.72
7/16/2017,950.59
7/16/2017,"1,019.41"
7/16/2017,"1,077.99"
7/16/2017,"1,129.02"
7/16/2017,"1,165.20"
7/16/2017,"1,195.74"
7/16/2017,"1,218.62"
7/16/2017,"1,231.96"
7/16/2017,"1,222.21"
7/16/2017,"1,181.35"
7/16/2017,"1,125.95"
7/16/2017,"1,091.69"
7/16/2017,"1,023.66"
7/16/2017,945.17
7/17/2017,882.25
7/17/2017,837.49
7/17/2017,805.02
7/17/2017,783.24
7/17/2017,774.01
7/17/2017,789.03
7/17/2017,817.38
7/17/2017,846.7
7/17/2017,916.54
7/17/2017,985.92
7/17/2017,"1,060.37"
7/17/2017,"1,121.68"
7/17/2017,"1,189.70"
7/17/2017,"1,241.95"
7/17/2017,"1,280.98"
7/17/2017,"1,304.36"
7/17/2017,"1,311.62"
7/17/2017,"1,300.79"
7/17/2017,"1,278.14"
7/17/2017,"1,232.86"
7/17/2017,"1,174.48"
7/17/2017,"1,130.94"
7/17/2017,"1,047.83"
7/17/2017,963.29
7/18/2017,891.2
7/18/2017,836.2
7/18/2017,798.93
7/18/2017,775.55
7/18/2017,768.93
7/18/2017,780.67
7/18/2017,808.43
7/18/2017,844.54
7/18/2017,909.24
7/18/2017,982.99
7/18/2017,"1,073.81"
7/18/2017,"1,149.62"
7/18/2017,"1,210.99"
7/18/2017,"1,267.18"
7/18/2017,"1,310.91"
7/18/2017,"1,338.75"
7/18/2017,"1,343.82"
7/18/2017,"1,327.62"
7/18/2017,"1,303.21"
7/18/2017,"1,257.57"
7/18/2017,"1,201.61"
7/18/2017,"1,158.97"
7/18/2017,"1,082.51"
7/18/2017,996.41
7/19/2017,929.55
7/19/2017,883.1
7/19/2017,845.59
7/19/2017,820.19
7/19/2017,810.5
7/19/2017,825.35
7/19/2017,843.32
7/19/2017,876.07
7/19/2017,951.23
7/19/2017,"1,027.13"
7/19/2017,"1,113.22"
7/19/2017,"1,195.17"
7/19/2017,"1,253.35"
7/19/2017,"1,303.51"
7/19/2017,"1,342.84"
7/19/2017,"1,362.61"
7/19/2017,"1,371.64"
7/19/2017,"1,363.49"
7/19/2017,"1,342.52"
7/19/2017,"1,301.12"
7/19/2017,"1,240.34"
7/19/2017,"1,193.88"
7/19/2017,"1,105.83"
7/19/2017,"1,022.56"
7/20/2017,951.43
7/20/2017,897.56
7/20/2017,861.52
7/20/2017,834.41
7/20/2017,822.99
7/20/2017,836.43
7/20/2017,859.64
7/20/2017,892.53
7/20/2017,958.32
7/20/2017,"1,041.92"
7/20/2017,"1,130.87"
7/20/2017,"1,208.08"
7/20/2017,"1,274.69"
7/20/2017,"1,334.72"
7/20/2017,"1,373.43"
7/20/2017,"1,390.25"
7/20/2017,"1,393.51"
7/20/2017,"1,382.99"
7/20/2017,"1,359.79"
7/20/2017,"1,316.92"
7/20/2017,"1,260.72"
7/20/2017,"1,216.63"
7/20/2017,"1,135.67"
7/20/2017,"1,048.95"
7/21/2017,977.74
7/21/2017,927.49
7/21/2017,889.48
7/21/2017,861.3
7/21/2017,845.65
7/21/2017,850.09
7/21/2017,865.38
7/21/2017,894.15
7/21/2017,956.69
7/21/2017,"1,034.19"
7/21/2017,"1,122.91"
7/21/2017,"1,199.02"
7/21/2017,"1,267.86"
7/21/2017,"1,329.87"
7/21/2017,"1,365.46"
7/21/2017,"1,381.25"
7/21/2017,"1,388.52"
7/21/2017,"1,375.92"
7/21/2017,"1,348.67"
7/21/2017,"1,301.59"
7/21/2017,"1,242.74"
7/21/2017,"1,198.30"
7/21/2017,"1,115.99"
7/21/2017,"1,039.37"
7/22/2017,980.06
7/22/2017,925.88
7/22/2017,886.97
7/22/2017,854.94
7/22/2017,840.49
7/22/2017,837.82
7/22/2017,833.48
7/22/2017,847.73
7/22/2017,919.33
7/22/2017,"1,001.81"
7/22/2017,"1,085.62"
7/22/2017,"1,173.17"
7/22/2017,"1,244.79"
7/22/2017,"1,298.15"
7/22/2017,"1,333.32"
7/22/2017,"1,355.76"
7/22/2017,"1,368.22"
7/22/2017,"1,363.85"
7/22/2017,"1,337.77"
7/22/2017,"1,284.37"
7/22/2017,"1,232.08"
7/22/2017,"1,189.76"
7/22/2017,"1,114.76"
7/22/2017,"1,037.54"
7/23/2017,972.98
7/23/2017,921.44
7/23/2017,881.75
7/23/2017,847.19
7/23/2017,828.3
7/23/2017,814.43
7/23/2017,806.89
7/23/2017,818.85
7/23/2017,886.01
7/23/2017,965.08
7/23/2017,"1,047.95"
7/23/2017,"1,129.96"
7/23/2017,"1,210.64"
7/23/2017,"1,275.11"
7/23/2017,"1,314.55"
7/23/2017,"1,336.93"
7/23/2017,"1,345.16"
7/23/2017,"1,344.60"
7/23/2017,"1,310.72"
7/23/2017,"1,251.86"
7/23/2017,"1,167.66"
7/23/2017,"1,070.86"
7/23/2017,992.7
7/23/2017,926.26
7/24/2017,839.23
7/24/2017,803.49
7/24/2017,780.39
7/24/2017,760.58
7/24/2017,756.66
7/24/2017,772.35
7/24/2017,798.68
7/24/2017,822.68
7/24/2017,886.26
7/24/2017,930.16
7/24/2017,992.58
7/24/2017,"1,058.09"
7/24/2017,"1,113.39"
7/24/2017,"1,167.52"
7/24/2017,"1,217.43"
7/24/2017,"1,254.89"
7/24/2017,"1,272.86"
7/24/2017,"1,268.19"
7/24/2017,"1,247.87"
7/24/2017,"1,204.54"
7/24/2017,"1,154.76"
7/24/2017,"1,113.29"
7/24/2017,"1,039.71"
7/24/2017,956.38
7/25/2017,896.04
7/25/2017,848.72
7/25/2017,816.17
7/25/2017,799.06
7/25/2017,790.93
7/25/2017,804.58
7/25/2017,833.4
7/25/2017,861.5
7/25/2017,920.07
7/25/2017,985.89
7/25/2017,"1,064.72"
7/25/2017,"1,141.66"
7/25/2017,"1,213.30"
7/25/2017,"1,281.73"
7/25/2017,"1,328.58"
7/25/2017,"1,356.00"
7/25/2017,"1,359.04"
7/25/2017,"1,338.83"
7/25/2017,"1,304.30"
7/25/2017,"1,263.89"
7/25/2017,"1,210.84"
7/25/2017,"1,170.01"
7/25/2017,"1,095.23"
7/25/2017,"1,010.14"
7/26/2017,940.74
7/26/2017,897.04
7/26/2017,865.98
7/26/2017,841.15
7/26/2017,829.94
7/26/2017,842.63
7/26/2017,865.1
7/26/2017,888.79
7/26/2017,950.71
7/26/2017,"1,026.14"
7/26/2017,"1,108.03"
7/26/2017,"1,186.84"
7/26/2017,"1,249.82"
7/26/2017,"1,308.18"
7/26/2017,"1,349.00"
7/26/2017,"1,370.01"
7/26/2017,"1,375.84"
7/26/2017,"1,364.21"
7/26/2017,"1,343.01"
7/26/2017,"1,295.72"
7/26/2017,"1,241.71"
7/26/2017,"1,195.40"
7/26/2017,"1,109.29"
7/26/2017,"1,032.98"
7/27/2017,981.66
7/27/2017,931.02
7/27/2017,898.82
7/27/2017,872.86
7/27/2017,861.68
7/27/2017,867.32
7/27/2017,886.54
7/27/2017,909.92
7/27/2017,967.17
7/27/2017,"1,033.01"
7/27/2017,"1,111.16"
7/27/2017,"1,180.38"
7/27/2017,"1,254.53"
7/27/2017,"1,328.00"
7/27/2017,"1,370.75"
7/27/2017,"1,392.57"
7/27/2017,"1,386.94"
7/27/2017,"1,367.33"
7/27/2017,"1,343.70"
7/27/2017,"1,299.24"
7/27/2017,"1,246.70"
7/27/2017,"1,198.42"
7/27/2017,"1,110.59"
7/27/2017,"1,027.12"
7/28/2017,957.32
7/28/2017,912.51
7/28/2017,879.1
7/28/2017,865.63
7/28/2017,852.65
7/28/2017,859.22
7/28/2017,880.44
7/28/2017,896.27
7/28/2017,942.48
7/28/2017,"1,011.50"
7/28/2017,"1,107.55"
7/28/2017,"1,189.24"
7/28/2017,"1,262.97"
7/28/2017,"1,324.80"
7/28/2017,"1,368.18"
7/28/2017,"1,381.30"
7/28/2017,"1,387.07"
7/28/2017,"1,381.75"
7/28/2017,"1,360.54"
7/28/2017,"1,316.92"
7/28/2017,"1,265.12"
7/28/2017,"1,218.68"
7/28/2017,"1,146.75"
7/28/2017,"1,075.57"
7/29/2017,"1,005.31"
7/29/2017,954.77
7/29/2017,917.6
7/29/2017,886.3
7/29/2017,869.68
7/29/2017,867.99
7/29/2017,867.47
7/29/2017,873.06
7/29/2017,912.01
7/29/2017,978.78
7/29/2017,"1,055.29"
7/29/2017,"1,120.84"
7/29/2017,"1,182.00"
7/29/2017,"1,223.06"
7/29/2017,"1,255.68"
7/29/2017,"1,273.20"
7/29/2017,"1,279.53"
7/29/2017,"1,280.80"
7/29/2017,"1,252.10"
7/29/2017,"1,202.87"
7/29/2017,"1,154.41"
7/29/2017,"1,112.53"
7/29/2017,"1,043.81"
7/29/2017,970.52
7/30/2017,918.33
7/30/2017,870.67
7/30/2017,836.34
7/30/2017,811.32
7/30/2017,795.39
7/30/2017,787.73
7/30/2017,785.89
7/30/2017,786.01
7/30/2017,827.23
7/30/2017,882.66
7/30/2017,943.88
7/30/2017,997.26
7/30/2017,"1,047.53"
7/30/2017,"1,079.09"
7/30/2017,"1,114.46"
7/30/2017,"1,147.65"
7/30/2017,"1,156.61"
7/30/2017,"1,160.78"
7/30/2017,"1,149.39"
7/30/2017,"1,103.76"
7/30/2017,"1,054.75"
7/30/2017,"1,016.90"
7/30/2017,944.01
7/30/2017,869.96
7/31/2017,810.38
7/31/2017,768.59
7/31/2017,740.21
7/31/2017,724.2
7/31/2017,713.09
7/31/2017,728.6
7/31/2017,761.42
7/31/2017,786.47
7/31/2017,838.31
7/31/2017,886.28
7/31/2017,951.67
7/31/2017,"1,024.01"
7/31/2017,"1,080.33"
7/31/2017,"1,137.48"
7/31/2017,"1,165.82"
7/31/2017,"1,174.71"
7/31/2017,"1,174.14"
7/31/2017,"1,152.90"
7/31/2017,"1,122.78"
7/31/2017,"1,088.26"
7/31/2017,"1,045.10"
7/31/2017,"1,010.96"
7/31/2017,943.84
7/31/2017,875.55
8/1/2017,825.55
8/1/2017,788.05
8/1/2017,758.42
8/1/2017,742.7
8/1/2017,742.91
8/1/2017,759.81
8/1/2017,801.23
8/1/2017,824.85
8/1/2017,861.55
8/1/2017,903.84
8/1/2017,946.49
8/1/2017,989.11
8/1/2017,"1,024.39"
8/1/2017,"1,049.16"
8/1/2017,"1,065.93"
8/1/2017,"1,057.30"
8/1/2017,"1,022.64"
8/1/2017,984.27
8/1/2017,952.21
8/1/2017,924.3
8/1/2017,913.13
8/1/2017,899.59
8/1/2017,855.31
8/1/2017,805.97
8/2/2017,760.5
8/2/2017,736.24
8/2/2017,718.55
8/2/2017,706.22
8/2/2017,702.31
8/2/2017,725.07
8/2/2017,763.71
8/2/2017,786.41
8/2/2017,816.5
8/2/2017,841.34
8/2/2017,865.66
8/2/2017,889.99
8/2/2017,923.01
8/2/2017,967.14
8/2/2017,998.72
8/2/2017,"1,016.23"
8/2/2017,"1,036.73"
8/2/2017,"1,047.76"
8/2/2017,"1,042.17"
8/2/2017,"1,017.56"
8/2/2017,986.55
8/2/2017,960.45
8/2/2017,893.38
8/2/2017,826.8
8/3/2017,775.75
8/3/2017,742.32
8/3/2017,722.99
8/3/2017,704.07
8/3/2017,698.72
8/3/2017,717.89
8/3/2017,752.68
8/3/2017,775.44
8/3/2017,819.14
8/3/2017,872.43
8/3/2017,942.17
8/3/2017,"1,022.89"
8/3/2017,"1,089.06"
8/3/2017,"1,149.12"
8/3/2017,"1,191.10"
8/3/2017,"1,219.77"
8/3/2017,"1,233.00"
8/3/2017,"1,226.76"
8/3/2017,"1,206.07"
8/3/2017,"1,159.90"
8/3/2017,"1,105.73"
8/3/2017,"1,053.21"
8/3/2017,971.78
8/3/2017,895.1
8/4/2017,835.72
8/4/2017,791.34
8/4/2017,762.68
8/4/2017,745.5
8/4/2017,745.42
8/4/2017,762.16
8/4/2017,798.27
8/4/2017,818.53
8/4/2017,869.89
8/4/2017,938.19
8/4/2017,"1,014.77"
8/4/2017,"1,086.57"
8/4/2017,"1,148.63"
8/4/2017,"1,201.52"
8/4/2017,"1,236.97"
8/4/2017,"1,265.53"
8/4/2017,"1,273.38"
8/4/2017,"1,235.15"
8/4/2017,"1,191.23"
8/4/2017,"1,142.77"
8/4/2017,"1,096.39"
8/4/2017,"1,054.55"
8/4/2017,983.78
8/4/2017,921.15
8/5/2017,852.48
8/5/2017,808.3
8/5/2017,782.28
8/5/2017,758.41
8/5/2017,748.16
8/5/2017,754.02
8/5/2017,759.29
8/5/2017,766.04
8/5/2017,829.32
8/5/2017,904.71
8/5/2017,991.83
8/5/2017,"1,074.32"
8/5/2017,"1,132.83"
8/5/2017,"1,179.20"
8/5/2017,"1,216.01"
8/5/2017,"1,236.09"
8/5/2017,"1,233.83"
8/5/2017,"1,208.25"
8/5/2017,"1,162.59"
8/5/2017,"1,125.46"
8/5/2017,"1,092.47"
8/5/2017,"1,062.29"
8/5/2017,"1,012.07"
8/5/2017,959.19
8/6/2017,916.08
8/6/2017,876.55
8/6/2017,852.38
8/6/2017,831.18
8/6/2017,813.8
8/6/2017,805.2
8/6/2017,809.79
8/6/2017,802.05
8/6/2017,833.6
8/6/2017,880.64
8/6/2017,925.92
8/6/2017,964.31
8/6/2017,"1,015.27"
8/6/2017,"1,066.58"
8/6/2017,"1,112.52"
8/6/2017,"1,135.56"
8/6/2017,"1,140.32"
8/6/2017,"1,115.25"
8/6/2017,"1,067.90"
8/6/2017,"1,018.59"
8/6/2017,994.87
8/6/2017,957.92
8/6/2017,896.47
8/6/2017,829.06
8/7/2017,782
8/7/2017,743.49
8/7/2017,724.45
8/7/2017,714.43
8/7/2017,714.66
8/7/2017,741.56
8/7/2017,790.13
8/7/2017,810.23
8/7/2017,840.37
8/7/2017,876.94
8/7/2017,907.46
8/7/2017,940.96
8/7/2017,967.06
8/7/2017,991.56
8/7/2017,"1,005.06"
8/7/2017,"1,024.34"
8/7/2017,"1,036.58"
8/7/2017,"1,027.99"
8/7/2017,"1,004.51"
8/7/2017,977.9
8/7/2017,961.15
8/7/2017,936.17
8/7/2017,882.6
8/7/2017,822.3
8/8/2017,778.76
8/8/2017,745.06
8/8/2017,723.31
8/8/2017,711.76
8/8/2017,709.58
8/8/2017,731.84
8/8/2017,772.67
8/8/2017,786.49
8/8/2017,824.62
8/8/2017,870.5
8/8/2017,929.98
8/8/2017,982.97
8/8/2017,"1,034.92"
8/8/2017,"1,086.33"
8/8/2017,"1,124.03"
8/8/2017,"1,149.93"
8/8/2017,"1,160.91"
8/8/2017,"1,147.72"
8/8/2017,"1,117.88"
8/8/2017,"1,068.08"
8/8/2017,"1,031.94"
8/8/2017,997.88
8/8/2017,926.89
8/8/2017,851.37
8/9/2017,791.01
8/9/2017,753.78
8/9/2017,728.62
8/9/2017,712.86
8/9/2017,712.01
8/9/2017,729.22
8/9/2017,766.94
8/9/2017,787.46
8/9/2017,837.01
8/9/2017,896.87
8/9/2017,960.67
8/9/2017,"1,027.48"
8/9/2017,"1,082.21"
8/9/2017,"1,134.09"
8/9/2017,"1,179.45"
8/9/2017,"1,203.77"
8/9/2017,"1,216.57"
8/9/2017,"1,211.62"
8/9/2017,"1,188.92"
8/9/2017,"1,148.34"
8/9/2017,"1,104.75"
8/9/2017,"1,064.68"
8/9/2017,982.5
8/9/2017,909.88
8/10/2017,855.14
8/10/2017,815.69
8/10/2017,791.91
8/10/2017,767.79
8/10/2017,762.7
8/10/2017,782.25
8/10/2017,823.7
8/10/2017,834.01
8/10/2017,881.87
8/10/2017,941.24
8/10/2017,"1,027.61"
8/10/2017,"1,098.20"
8/10/2017,"1,165.34"
8/10/2017,"1,237.87"
8/10/2017,"1,294.76"
8/10/2017,"1,328.83"
8/10/2017,"1,337.32"
8/10/2017,"1,306.69"
